"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1015","regulation of receptor activity (GO:0010469)","1/87",0.354049852499014,0.474530318060948,0,0,2.3272257458304,2.41639933353241,"ERRFI1"
"1016","feeding behavior (GO:0007631)","1/87",0.354049852499014,0.474530318060948,0,0,2.3272257458304,2.41639933353241,"FOS"
"1017","positive regulation of cellular component biogenesis (GO:0044089)","2/249",0.354329907098373,0.474530318060948,0,0,1.62381227794762,1.68474885214955,"MTSS1;VEGFA"
"1018","negative regulation of cell morphogenesis involved in differentiation (GO:0010771)","1/88",0.357293708483398,0.478029499955195,0,0,2.30035992104958,2.36752381170365,"EFNA1"
"1019","regulation of mitotic cell cycle phase transition (GO:1901990)","2/251",0.357945737679111,0.478431888831157,0,0,1.61060568805836,1.6546942065125,"PLK3;UBC"
"1020","nucleoside monophosphate metabolic process (GO:0009123)","3/427",0.360271631315682,0.479053850156308,0,0,1.42063800816962,1.4503250815004,"ABCC2;ABCB4;SLC25A25"
"1021","cellular response to tumor necrosis factor (GO:0071356)","1/89",0.360521436424534,0.479053850156308,0,0,2.27410468319559,2.32005037808893,"CDIP1"
"1022","cellular response to reactive oxygen species (GO:0034614)","1/89",0.360521436424534,0.479053850156308,0,0,2.27410468319559,2.32005037808893,"FOS"
"1023","regulation of dendrite development (GO:0050773)","1/89",0.360521436424534,0.479053850156308,0,0,2.27410468319559,2.32005037808893,"EFNA1"
"1024","negative regulation of inflammatory response (GO:0050728)","1/89",0.360521436424534,0.479053850156308,0,0,2.27410468319559,2.32005037808893,"ZFP36"
"1025","cellular transition metal ion homeostasis (GO:0046916)","1/89",0.360521436424534,0.479053850156308,0,0,2.27410468319559,2.32005037808893,"SLC39A14"
"1026","positive regulation of chemotaxis (GO:0050921)","1/90",0.363733115678147,0.482380237150571,0,0,2.24843945068664,2.27392523969427,"VEGFA"
"1027","regulation of glucose transport (GO:0010827)","1/90",0.363733115678147,0.482380237150571,0,0,2.24843945068664,2.27392523969427,"GCKR"
"1028","negative regulation of cell cycle (GO:0045786)","3/430",0.364368588135096,0.482752934863814,0,0,1.41043965329921,1.42396480894791,"PLK3;MLXIPL;UBC"
"1029","cofactor metabolic process (GO:0051186)","2/255",0.365155885449267,0.483325865871624,0,0,1.58481890780027,1.59659559116084,"ALAS1;FTCD"
"1030","DNA damage response, signal transduction by p53 class mediator (GO:0030330)","1/91",0.366928825262423,0.483791926435063,0,0,2.22334455667789,2.22909720803597,"UBC"
"1031","negative regulation of neuron projection development (GO:0010977)","1/91",0.366928825262423,0.483791926435063,0,0,2.22334455667789,2.22909720803597,"EFNA1"
"1032","negative regulation of canonical Wnt signaling pathway (GO:0090090)","1/91",0.366928825262423,0.483791926435063,0,0,2.22334455667789,2.22909720803597,"EGR1"
"1033","adaptive immune response (GO:0002250)","1/91",0.366928825262423,0.483791926435063,0,0,2.22334455667789,2.22909720803597,"VEGFA"
"1034","single organism cell adhesion (GO:0098602)","2/259",0.372335923596681,0.489314098681858,0,0,1.55983482887318,1.54105256408393,"EFNA1;ACTG1"
"1035","organophosphate biosynthetic process (GO:0090407)","3/436",0.372550789920876,0.489314098681858,0,0,1.39046689364539,1.37292184566552,"PCYT2;CHKA;LPIN2"
"1036","positive regulation of binding (GO:0051099)","1/93",0.373272649434986,0.489314098681858,0,0,2.1747913921827,2.14313983216348,"HES1"
"1037","protein modification by small protein removal (GO:0070646)","1/93",0.373272649434986,0.489314098681858,0,0,2.1747913921827,2.14313983216348,"JOSD2"
"1038","positive regulation of cell-substrate adhesion (GO:0010811)","1/93",0.373272649434986,0.489314098681858,0,0,2.1747913921827,2.14313983216348,"VEGFA"
"1039","antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)","1/93",0.373272649434986,0.489314098681858,0,0,2.1747913921827,2.14313983216348,"SEC24A"
"1040","small molecule catabolic process (GO:0044282)","2/261",0.37591413536261,0.492302934965264,0,0,1.54763218028524,1.51419485201083,"PRODH2;FTCD"
"1041","antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)","1/94",0.376420920115876,0.492493077039216,0,0,2.15129792549147,2.10191981526176,"SEC24A"
"1042","inorganic cation transmembrane transport (GO:0098662)","3/440",0.377995634305978,0.49407874656885,0,0,1.37745641557951,1.34008964970825,"SLC20A1;SLC39A14;SLC25A25"
"1043","humoral immune response (GO:0006959)","2/263",0.379484209944472,0.495164666898018,0,0,1.53561654546876,1.48792381295228,"C4B;C4A"
"1044","negative regulation of binding (GO:0051100)","1/95",0.379553533216983,0.495164666898018,0,0,2.12830431979368,2.06181530451832,"JUN"
"1045","regulation of immune effector process (GO:0002697)","2/264",0.381266135120242,0.496447873837256,0,0,1.52967751986291,1.47500322047083,"C4B;C4A"
"1046","regulation of cell cycle phase transition (GO:1901987)","2/264",0.381266135120242,0.496447873837256,0,0,1.52967751986291,1.47500322047083,"PLK3;UBC"
"1047","anion transport (GO:0006820)","3/443",0.382073382742187,0.496851583154968,0,0,1.36785379568885,1.31607039017628,"ABCC2;SLC20A1;SLC38A3"
"1048","protein N-linked glycosylation via asparagine (GO:0018279)","1/96",0.382670565880735,0.496851583154968,0,0,2.10579479000532,2.02278604662789,"SEC24A"
"1049","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II (GO:0002504)","1/96",0.382670565880735,0.496851583154968,0,0,2.10579479000532,2.02278604662789,"SEC24A"
"1050","peptidyl-serine modification (GO:0018209)","1/97",0.385772094842852,0.49897587196198,0,0,2.08375420875421,1.98479362024731,"CLK1"
"1051","regulation of histone modification (GO:0031056)","1/97",0.385772094842852,0.49897587196198,0,0,2.08375420875421,1.98479362024731,"VEGFA"
"1052","negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)","1/97",0.385772094842852,0.49897587196198,0,0,2.08375420875421,1.98479362024731,"VEGFA"
"1053","peptidyl-asparagine modification (GO:0018196)","1/97",0.385772094842852,0.49897587196198,0,0,2.08375420875421,1.98479362024731,"SEC24A"
"1054","osteoblast differentiation (GO:0001649)","1/98",0.388858196397513,0.502490382821075,0,0,2.06216807247735,1.94780133547852,"JUNB"
"1055","methylation (GO:0032259)","2/269",0.390143698583407,0.50367366584891,0,0,1.50064969808148,1.41247174664387,"BTG2;FOS"
"1056","T cell receptor signaling pathway (GO:0050852)","1/99",0.391928946523868,0.504543691082712,0,0,2.0410224695939,1.91177413897195,"UBC"
"1057","negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)","1/99",0.391928946523868,0.504543691082712,0,0,2.0410224695939,1.91177413897195,"UBC"
"1058","negative regulation of cell cycle G1/S phase transition (GO:1902807)","1/99",0.391928946523868,0.504543691082712,0,0,2.0410224695939,1.91177413897195,"UBC"
"1059","response to estradiol (GO:0032355)","1/100",0.394984420817951,0.507039379033034,0,0,2.02030405060708,1.87667852610055,"TXNIP"
"1060","establishment or maintenance of cell polarity (GO:0007163)","1/100",0.394984420817951,0.507039379033034,0,0,2.02030405060708,1.87667852610055,"FRMD4B"
"1061","leukocyte chemotaxis (GO:0030595)","1/100",0.394984420817951,0.507039379033034,0,0,2.02030405060708,1.87667852610055,"VEGFA"
"1062","multicellular organismal development (GO:0007275)","3/453",0.395624297400103,0.507382573501827,0,0,1.33676975945017,1.2395735804865,"BMP1;OSGIN1;GADD45G"
"1063","positive regulation of angiogenesis (GO:0045766)","1/101",0.398024694482133,0.508069010201186,0,0,2,1.84248245836996,"VEGFA"
"1064","regulation of embryonic development (GO:0045995)","1/101",0.398024694482133,0.508069010201186,0,0,2,1.84248245836996,"HES1"
"1065","transition metal ion transport (GO:0000041)","1/101",0.398024694482133,0.508069010201186,0,0,2,1.84248245836996,"SLC39A14"
"1066","protein methylation (GO:0006479)","1/101",0.398024694482133,0.508069010201186,0,0,2,1.84248245836996,"BTG2"
"1067","protein alkylation (GO:0008213)","1/101",0.398024694482133,0.508069010201186,0,0,2,1.84248245836996,"BTG2"
"1068","neurotrophin TRK receptor signaling pathway (GO:0048011)","2/274",0.398965750093969,0.508793400400736,0,0,1.47268907563025,1.35322410357827,"UBC;TNRC6A"
"1069","regulation of neuron projection development (GO:0010975)","2/275",0.400723259090598,0.509542803491097,0,0,1.46721985497496,1.34174940006596,"EFNA1;VEGFA"
"1070","response to acid chemical (GO:0001101)","2/275",0.400723259090598,0.509542803491097,0,0,1.46721985497496,1.34174940006596,"EGR1;ABCC2"
"1071","organic hydroxy compound transport (GO:0015850)","1/102",0.401049842395342,0.509542803491097,0,0,1.98009800980098,1.80915528558786,"NISCH"
"1072","regulation of chromatin modification (GO:1903308)","1/102",0.401049842395342,0.509542803491097,0,0,1.98009800980098,1.80915528558786,"VEGFA"
"1073","embryo development (GO:0009790)","2/276",0.402478418549624,0.510252924454883,0,0,1.46179055563831,1.33039576042389,"MTSS1;VEGFA"
"1074","regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)","1/103",0.404059939073185,0.510252924454883,0,0,1.9605862547039,1.77666767339805,"UBC"
"1075","mitotic cell cycle checkpoint (GO:0007093)","1/103",0.404059939073185,0.510252924454883,0,0,1.9605862547039,1.77666767339805,"PLK3"
"1076","positive regulation of mitotic cell cycle (GO:0045931)","1/103",0.404059939073185,0.510252924454883,0,0,1.9605862547039,1.77666767339805,"HES1"
"1077","positive regulation of lipid metabolic process (GO:0045834)","1/103",0.404059939073185,0.510252924454883,0,0,1.9605862547039,1.77666767339805,"MLXIPL"
"1078","negative regulation of immune response (GO:0050777)","1/103",0.404059939073185,0.510252924454883,0,0,1.9605862547039,1.77666767339805,"NLRP6"
"1079","mitotic cell cycle phase transition (GO:0044772)","2/277",0.404231208140102,0.510252924454883,0,0,1.45640074211503,1.31916157674432,"PLK3;UBC"
"1080","positive regulation of cell cycle (GO:0045787)","2/278",0.405981607534083,0.510976027523487,0,0,1.45104998521148,1.30804526842985,"UBC;HES1"
"1081","neurotrophin signaling pathway (GO:0038179)","2/278",0.405981607534083,0.510976027523487,0,0,1.45104998521148,1.30804526842985,"UBC;TNRC6A"
"1082","dephosphorylation (GO:0016311)","2/278",0.405981607534083,0.510976027523487,0,0,1.45104998521148,1.30804526842985,"G6PC;LPIN2"
"1083","monocarboxylic acid transport (GO:0015718)","1/104",0.407055058636552,0.510976027523487,0,0,1.94145336863783,1.74499153520703,"ABCC2"
"1084","negative regulation of cellular response to growth factor stimulus (GO:0090288)","1/104",0.407055058636552,0.510976027523487,0,0,1.94145336863783,1.74499153520703,"UBC"
"1085","protein N-linked glycosylation (GO:0006487)","1/104",0.407055058636552,0.510976027523487,0,0,1.94145336863783,1.74499153520703,"SEC24A"
"1086","cell cycle phase transition (GO:0044770)","2/280",0.409475156247865,0.513068227055742,0,0,1.44046395536632,1.28616008231212,"PLK3;UBC"
"1087","fatty acid metabolic process (GO:0006631)","2/280",0.409475156247865,0.513068227055742,0,0,1.44046395536632,1.28616008231212,"ECHDC2;LPIN2"
"1088","membrane depolarization (GO:0051899)","1/106",0.413000661133786,0.515588359728888,0,0,1.9042809042809,1.68396719161278,"JUN"
"1089","positive regulation of protein secretion (GO:0050714)","1/106",0.413000661133786,0.515588359728888,0,0,1.9042809042809,1.68396719161278,"SEC24A"
"1090","signal transduction in response to DNA damage (GO:0042770)","1/106",0.413000661133786,0.515588359728888,0,0,1.9042809042809,1.68396719161278,"UBC"
"1091","negative regulation of cell projection organization (GO:0031345)","1/106",0.413000661133786,0.515588359728888,0,0,1.9042809042809,1.68396719161278,"EFNA1"
"1092","positive regulation of neurogenesis (GO:0050769)","2/283",0.414697062220494,0.51643177546859,0,0,1.42486745587915,1.25417830284191,"HES1;VEGFA"
"1093","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)","1/107",0.41595129052059,0.51643177546859,0,0,1.88622069754145,1.65456849319568,"UBC"
"1094","cholesterol metabolic process (GO:0008203)","1/107",0.41595129052059,0.51643177546859,0,0,1.88622069754145,1.65456849319568,"CYP27A1"
"1095","positive regulation of JNK cascade (GO:0046330)","1/107",0.41595129052059,0.51643177546859,0,0,1.88622069754145,1.65456849319568,"GADD45G"
"1096","regulation of chromatin organization (GO:1902275)","1/107",0.41595129052059,0.51643177546859,0,0,1.88622069754145,1.65456849319568,"VEGFA"
"1097","positive regulation of behavior (GO:0048520)","1/107",0.41595129052059,0.51643177546859,0,0,1.88622069754145,1.65456849319568,"VEGFA"
"1098","regulation of type I interferon production (GO:0032479)","1/108",0.41888723576301,0.5186585591902,0,0,1.86849806475975,1.62588017253325,"UBC"
"1099","steroid biosynthetic process (GO:0006694)","1/108",0.41888723576301,0.5186585591902,0,0,1.86849806475975,1.62588017253325,"CYP27A1"
"1100","inorganic anion transmembrane transport (GO:0098661)","1/108",0.41888723576301,0.5186585591902,0,0,1.86849806475975,1.62588017253325,"SLC20A1"
"1101","cellular response to cytokine stimulus (GO:0071345)","3/471",0.419820185507772,0.519341591881548,0,0,1.28416600581549,1.11456464645885,"EGR1;UBC;CDIP1"
"1102","response to ethanol (GO:0045471)","1/109",0.421808569139365,0.521327832275694,0,0,1.85110362888141,1.59787949320038,"EGR1"
"1103","nuclear export (GO:0051168)","1/110",0.424715362613925,0.523495315728657,0,0,1.83402835696414,1.57054463447437,"SRSF11"
"1104","regulation of leukocyte migration (GO:0002685)","1/110",0.424715362613925,0.523495315728657,0,0,1.83402835696414,1.57054463447437,"VEGFA"
"1105","negative regulation of epithelial cell proliferation (GO:0050680)","1/110",0.424715362613925,0.523495315728657,0,0,1.83402835696414,1.57054463447437,"MTSS1"
"1106","internal protein amino acid acetylation (GO:0006475)","1/111",0.427607687964041,0.525633277082151,0,0,1.81726354453627,1.54385464626272,"PCK1"
"1107","mitochondrial transport (GO:0006839)","1/111",0.427607687964041,0.525633277082151,0,0,1.81726354453627,1.54385464626272,"SLC25A30"
"1108","response to tumor necrosis factor (GO:0034612)","1/111",0.427607687964041,0.525633277082151,0,0,1.81726354453627,1.54385464626272,"CDIP1"
"1109","divalent inorganic cation homeostasis (GO:0072507)","2/291",0.428510552832088,0.525794029691265,0,0,1.38485982628345,1.17358549190507,"SLC39A14;MTSS1"
"1110","cellular response to organic cyclic compound (GO:0071407)","2/291",0.428510552832088,0.525794029691265,0,0,1.38485982628345,1.17358549190507,"EGR1;NR1I3"
"1111","positive regulation of Ras GTPase activity (GO:0032320)","2/292",0.430225506881204,0.527267454595749,0,0,1.38001407459536,1.16396703811165,"ERRFI1;JUN"
"1112","regulation of cell shape (GO:0008360)","1/112",0.43048561638067,0.527267454595749,0,0,1.8008008008008,1.51778940882089,"VEGFA"
"1113","regulation of cell cycle process (GO:0010564)","3/481",0.433131512734612,0.528872433742197,0,0,1.25665358236639,1.0514594853359,"PLK3;MLXIPL;UBC"
"1114","negative regulation of protein ubiquitination (GO:0031397)","1/113",0.433349218837219,0.528872433742197,0,0,1.78463203463203,1.4923295915181,"UBC"
"1115","regulation of lipid biosynthetic process (GO:0046890)","1/113",0.433349218837219,0.528872433742197,0,0,1.78463203463203,1.4923295915181,"MLXIPL"
"1116","single-organism carbohydrate catabolic process (GO:0044724)","1/113",0.433349218837219,0.528872433742197,0,0,1.78463203463203,1.4923295915181,"G6PC"
"1117","regulation of protein kinase B signaling (GO:0051896)","1/114",0.436198565833718,0.531397537267911,0,0,1.76874944131581,1.46745661650072,"VEGFA"
"1118","tube formation (GO:0035148)","1/114",0.436198565833718,0.531397537267911,0,0,1.76874944131581,1.46745661650072,"VEGFA"
"1119","positive regulation of lymphocyte proliferation (GO:0050671)","1/115",0.439033727758999,0.533896372506926,0,0,1.7531454899876,1.44315262186649,"HES1"
"1120","positive regulation of ERK1 and ERK2 cascade (GO:0070374)","1/115",0.439033727758999,0.533896372506926,0,0,1.7531454899876,1.44315262186649,"VEGFA"
"1121","extracellular matrix disassembly (GO:0022617)","1/116",0.441854774426629,0.535414771146858,0,0,1.73781291172596,1.41940043016639,"BMP1"
"1122","positive regulation of mononuclear cell proliferation (GO:0032946)","1/116",0.441854774426629,0.535414771146858,0,0,1.73781291172596,1.41940043016639,"HES1"
"1123","ossification (GO:0001503)","1/116",0.441854774426629,0.535414771146858,0,0,1.73781291172596,1.41940043016639,"BMP1"
"1124","regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)","1/116",0.441854774426629,0.535414771146858,0,0,1.73781291172596,1.41940043016639,"PLK3"
"1125","regulation of DNA replication (GO:0006275)","1/118",0.447454800068397,0.541237511272786,0,0,1.70793404126737,1.37348597340122,"JUN"
"1126","viral life cycle (GO:0019058)","1/118",0.447454800068397,0.541237511272786,0,0,1.70793404126737,1.37348597340122,"UBC"
"1127","positive regulation of leukocyte proliferation (GO:0070665)","1/119",0.450233917137087,0.542642835453807,0,0,1.69337442218798,1.35129249451638,"HES1"
"1128","sterol metabolic process (GO:0016125)","1/119",0.450233917137087,0.542642835453807,0,0,1.69337442218798,1.35129249451638,"CYP27A1"
"1129","negative regulation of protein modification by small protein conjugation or removal (GO:1903321)","1/119",0.450233917137087,0.542642835453807,0,0,1.69337442218798,1.35129249451638,"UBC"
"1130","lymphocyte activation (GO:0046649)","2/304",0.450592665294845,0.542642835453807,0,0,1.32436815785917,1.05577507640183,"EGR1;ZFP36L1"
"1131","single-organism cellular localization (GO:1902580)","3/496",0.452892608208507,0.542642835453807,0,0,1.21747767717112,0.964364371941117,"JUN;TXNIP;HES1"
"1132","positive regulation of cell division (GO:0051781)","1/120",0.452999195235667,0.542642835453807,0,0,1.67905950258891,1.329588335521,"VEGFA"
"1133","regulation of chemotaxis (GO:0050920)","1/120",0.452999195235667,0.542642835453807,0,0,1.67905950258891,1.329588335521,"VEGFA"
"1134","regulation of synaptic plasticity (GO:0048167)","1/120",0.452999195235667,0.542642835453807,0,0,1.67905950258891,1.329588335521,"EGR1"
"1135","carbohydrate catabolic process (GO:0016052)","1/120",0.452999195235667,0.542642835453807,0,0,1.67905950258891,1.329588335521,"G6PC"
"1136","transition metal ion homeostasis (GO:0055076)","1/120",0.452999195235667,0.542642835453807,0,0,1.67905950258891,1.329588335521,"SLC39A14"
"1137","negative regulation of defense response (GO:0031348)","1/120",0.452999195235667,0.542642835453807,0,0,1.67905950258891,1.329588335521,"ZFP36"
"1138","adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)","1/122",0.458488507016457,0.546813788578296,0,0,1.6511394941147,1.28759168960267,"GCGR"
"1139","regulation of gene expression, epigenetic (GO:0040029)","1/122",0.458488507016457,0.546813788578296,0,0,1.6511394941147,1.28759168960267,"FOS"
"1140","vitamin metabolic process (GO:0006766)","1/122",0.458488507016457,0.546813788578296,0,0,1.6511394941147,1.28759168960267,"CYP27A1"
"1141","positive regulation of protein complex assembly (GO:0031334)","1/122",0.458488507016457,0.546813788578296,0,0,1.6511394941147,1.28759168960267,"VEGFA"
"1142","protein acetylation (GO:0006473)","1/122",0.458488507016457,0.546813788578296,0,0,1.6511394941147,1.28759168960267,"PCK1"
"1143","ameboidal-type cell migration (GO:0001667)","1/123",0.461212676190375,0.548621541459643,0,0,1.63752276867031,1.26727232996582,"VEGFA"
"1144","positive regulation of multi-organism process (GO:0043902)","1/123",0.461212676190375,0.548621541459643,0,0,1.63752276867031,1.26727232996582,"JUN"
"1145","positive regulation of cell morphogenesis involved in differentiation (GO:0010770)","1/123",0.461212676190375,0.548621541459643,0,0,1.63752276867031,1.26727232996582,"VEGFA"
"1146","positive regulation of DNA metabolic process (GO:0051054)","1/124",0.463923277206856,0.551364313748463,0,0,1.62412745339575,1.2473885010387,"JUN"
"1147","positive regulation of nervous system development (GO:0051962)","2/313",0.465600643115683,0.552875393133008,0,0,1.2854518012993,0.982634065787606,"HES1;VEGFA"
"1148","regulation of T cell proliferation (GO:0042129)","1/125",0.46662037707619,0.553603618099104,0,0,1.61094819159335,1.22792793965158,"HES1"
"1149","cellular response to lipid (GO:0071396)","2/315",0.46890348957291,0.553892639207514,0,0,1.27710764817109,0.967228091222526,"EGR1;NR1I3"
"1150","positive regulation of NF-kappaB transcription factor activity (GO:0051092)","1/126",0.469304042324134,0.553892639207514,0,0,1.5979797979798,1.20887881651748,"UBC"
"1151","negative regulation of Wnt signaling pathway (GO:0030178)","1/126",0.469304042324134,0.553892639207514,0,0,1.5979797979798,1.20887881651748,"EGR1"
"1152","negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433)","1/126",0.469304042324134,0.553892639207514,0,0,1.5979797979798,1.20887881651748,"BHLHE40"
"1153","cellular response to radiation (GO:0071478)","1/126",0.469304042324134,0.553892639207514,0,0,1.5979797979798,1.20887881651748,"EGR1"
"1154","vesicle organization (GO:0016050)","1/126",0.469304042324134,0.553892639207514,0,0,1.5979797979798,1.20887881651748,"SEC24A"
"1155","inorganic anion transport (GO:0015698)","1/127",0.471974339207137,0.555120077720311,0,0,1.58521725188392,1.19022971699885,"SLC20A1"
"1156","antigen receptor-mediated signaling pathway (GO:0050851)","1/127",0.471974339207137,0.555120077720311,0,0,1.58521725188392,1.19022971699885,"UBC"
"1157","response to ionizing radiation (GO:0010212)","1/127",0.471974339207137,0.555120077720311,0,0,1.58521725188392,1.19022971699885,"EGR1"
"1158","cofactor biosynthetic process (GO:0051188)","1/127",0.471974339207137,0.555120077720311,0,0,1.58521725188392,1.19022971699885,"ALAS1"
"1159","calcium ion transmembrane transport (GO:0070588)","1/128",0.474631333638161,0.557763482670557,0,0,1.57265569076593,1.17196962381658,"SLC25A25"
"1160","regulation of G1/S transition of mitotic cell cycle (GO:2000045)","1/129",0.477275091201804,0.56038678811798,0,0,1.5602904040404,1.15408790031601,"UBC"
"1161","positive regulation of protein catabolic process (GO:0045732)","1/130",0.479905677193982,0.561539117129041,0,0,1.54811682718659,1.13657427447839,"PLK3"
"1162","positive regulation of homeostatic process (GO:0032846)","1/130",0.479905677193982,0.561539117129041,0,0,1.54811682718659,1.13657427447839,"SEC24A"
"1163","negative regulation of MAPK cascade (GO:0043409)","1/130",0.479905677193982,0.561539117129041,0,0,1.54811682718659,1.13657427447839,"NLRP6"
"1164","circulatory system process (GO:0003013)","1/130",0.479905677193982,0.561539117129041,0,0,1.54811682718659,1.13657427447839,"VEGFA"
"1165","positive regulation of intracellular protein transport (GO:0090316)","1/131",0.482523156606063,0.563633395623892,0,0,1.53613053613054,1.11941882389327,"PLK3"
"1166","regulation of cell cycle G1/S phase transition (GO:1902806)","1/131",0.482523156606063,0.563633395623892,0,0,1.53613053613054,1.11941882389327,"UBC"
"1167","immune response-activating cell surface receptor signaling pathway (GO:0002429)","2/324",0.483617211034416,0.564427284857648,0,0,1.24084167828622,0.901423795557742,"UBC;ACTG1"
"1168","cellular response to biotic stimulus (GO:0071216)","1/132",0.485127594032975,0.565705293726808,0,0,1.52432724188449,1.1026119616962,"TXNIP"
"1169","regulation of developmental growth (GO:0048638)","1/133",0.487719053875974,0.56765494541269,0,0,1.51270278543006,1.0861444222602,"VEGFA"
"1170","negative regulation of multi-organism process (GO:0043901)","1/133",0.487719053875974,0.56765494541269,0,0,1.51270278543006,1.0861444222602,"JUN"
"1171","ATP catabolic process (GO:0006200)","2/327",0.48846666374719,0.56765494541269,0,0,1.22919937205651,0.880701746685464,"ABCC2;ABCB4"
"1172","apoptotic signaling pathway (GO:0097190)","2/327",0.48846666374719,0.56765494541269,0,0,1.22919937205651,0.880701746685464,"UBC;CDIP1"
"1173","organic anion transport (GO:0015711)","2/328",0.490076935611151,0.568812036879229,0,0,1.22536622010767,0.873922474296664,"ABCC2;SLC38A3"
"1174","mRNA transport (GO:0051028)","1/134",0.490297600070642,0.568812036879229,0,0,1.50125313283208,1.07000724904239,"SRSF11"
"1175","regulation of proteasomal protein catabolic process (GO:0061136)","1/135",0.492863296366116,0.571301965660128,0,0,1.48997437057139,1.05419178131578,"PLK3"
"1176","inositol lipid-mediated signaling (GO:0048017)","1/136",0.49541620618668,0.57328536348875,0,0,1.47886270108492,1.03868964279636,"TNRC6A"
"1177","phosphatidylinositol-mediated signaling (GO:0048015)","1/136",0.49541620618668,0.57328536348875,0,0,1.47886270108492,1.03868964279636,"TNRC6A"
"1178","ribonucleoside monophosphate catabolic process (GO:0009158)","2/332",0.496486710861672,0.573549533667173,0,0,1.21026592455164,0.847426459392905,"ABCC2;ABCB4"
"1179","purine ribonucleoside monophosphate catabolic process (GO:0009169)","2/332",0.496486710861672,0.573549533667173,0,0,1.21026592455164,0.847426459392905,"ABCC2;ABCB4"
"1180","purine nucleoside monophosphate catabolic process (GO:0009128)","2/333",0.498081281522142,0.574903987655219,0,0,1.20654787594796,0.840954216389985,"ABCC2;ABCB4"
"1181","ribonucleoprotein complex assembly (GO:0022618)","1/138",0.500483918197201,0.576699743303374,0,0,1.45712600457126,1.00859320422095,"LUC7L2"
"1182","negative regulation of response to wounding (GO:1903035)","1/138",0.500483918197201,0.576699743303374,0,0,1.45712600457126,1.00859320422095,"ZFP36"
"1183","nucleoside monophosphate catabolic process (GO:0009125)","2/335",0.501260914308142,0.577106817656542,0,0,1.19917877060734,0.828187067255794,"ABCC2;ABCB4"
"1184","regulation of cell adhesion (GO:0030155)","2/336",0.502845959754038,0.578442734108953,0,0,1.1955273127215,0.821890834001882,"EFNA1;VEGFA"
"1185","cell-substrate adhesion (GO:0031589)","1/140",0.505501237241334,0.581006485335609,0,0,1.43601482450403,0.979656196045578,"EFNA1"
"1186","branching morphogenesis of an epithelial tube (GO:0048754)","1/141",0.507991154544595,0.583376013903658,0,0,1.42568542568543,0.965604255328444,"VEGFA"
"1187","positive regulation of organelle organization (GO:0010638)","2/340",0.509154147174095,0.584218996167749,0,0,1.18113754377491,0.797273115955041,"MTSS1;VEGFA"
"1188","positive regulation of cytoskeleton organization (GO:0051495)","1/142",0.510468659235617,0.585234270941843,0,0,1.41550254316212,0.951820763413215,"MTSS1"
"1189","positive regulation of neuron projection development (GO:0010976)","1/144",0.515386675547343,0.590375653570632,0,0,1.39556403192767,0.925032639771104,"VEGFA"
"1190","ribonucleoprotein complex subunit organization (GO:0071826)","1/145",0.517827308769205,0.592672936591309,0,0,1.3858024691358,0.912015275939197,"LUC7L2"
"1191","cellular response to acid chemical (GO:0071229)","1/147",0.522672127159014,0.596956678346733,0,0,1.36668050366681,0.886703567337748,"EGR1"
"1192","regulation of Ras GTPase activity (GO:0032318)","2/349",0.523158377440423,0.596956678346733,0,0,1.14997353408222,0.745034544697808,"ERRFI1;JUN"
"1193","cellular component disassembly (GO:0022411)","2/350",0.524698072802212,0.596956678346733,0,0,1.14661036828525,0.739486040520784,"PLK3;BMP1"
"1194","cellular response to oxidative stress (GO:0034599)","1/148",0.525076432202193,0.596956678346733,0,0,1.35731464302893,0.874397623216168,"FOS"
"1195","insulin receptor signaling pathway (GO:0008286)","1/148",0.525076432202193,0.596956678346733,0,0,1.35731464302893,0.874397623216168,"IGFBP1"
"1196","regulation of JNK cascade (GO:0046328)","1/148",0.525076432202193,0.596956678346733,0,0,1.35731464302893,0.874397623216168,"GADD45G"
"1197","regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)","1/148",0.525076432202193,0.596956678346733,0,0,1.35731464302893,0.874397623216168,"PLK3"
"1198","Ras protein signal transduction (GO:0007265)","1/148",0.525076432202193,0.596956678346733,0,0,1.35731464302893,0.874397623216168,"NISCH"
"1199","regulation of cell-substrate adhesion (GO:0010810)","1/149",0.527468747150282,0.599176341633598,0,0,1.34807534807535,0.862317510620557,"VEGFA"
"1200","anterior/posterior pattern specification (GO:0009952)","1/150",0.529849131261317,0.600878032288021,0,0,1.33896007050369,0.850457856372934,"BTG2"
"1201","negative regulation of cell growth (GO:0030308)","1/150",0.529849131261317,0.600878032288021,0,0,1.33896007050369,0.850457856372934,"OSGIN1"
