"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"521","developmental maturation (GO:0021700)","1/154",0.277462066471759,0.345096773653934,0,0,3.15718157181572,4.04773110083343,"CCNB1"
"522","cell chemotaxis (GO:0060326)","1/155",0.278991167899673,0.345580014137187,0,0,3.1365220145708,4.00400607357253,"HMGB2"
"523","negative regulation of neuron death (GO:1901215)","1/155",0.278991167899673,0.345580014137187,0,0,3.1365220145708,4.00400607357253,"BIRC5"
"524","single-organism cellular localization (GO:1902580)","2/496",0.279721008921372,0.345580014137187,0,0,1.97004048582996,2.50975783886522,"HSP90AA1;ARL6IP1"
"525","protein targeting to membrane (GO:0006612)","1/156",0.280517110240988,0.345580014137187,0,0,3.11612903225806,3.96097567055433,"ARL6IP1"
"526","regulation of myeloid cell differentiation (GO:0045637)","1/156",0.280517110240988,0.345580014137187,0,0,3.11612903225806,3.96097567055433,"HMGB2"
"527","cell junction assembly (GO:0034329)","1/160",0.286589415244868,0.352390780035436,0,0,3.03712225801503,3.79550594945331,"ECT2"
"528","cell-cell junction organization (GO:0045216)","1/161",0.288099657138543,0.352908464699009,0,0,3.01798780487805,3.75573138359119,"ECT2"
"529","regulation of extrinsic apoptotic signaling pathway (GO:2001236)","1/161",0.288099657138543,0.352908464699009,0,0,3.01798780487805,3.75573138359119,"HMGB2"
"530","fibroblast growth factor receptor signaling pathway (GO:0008543)","1/163",0.291110783795092,0.355253837851638,0,0,2.9804275820536,3.6780007823419,"CDK1"
"531","developmental growth (GO:0048589)","1/163",0.291110783795092,0.355253837851638,0,0,2.9804275820536,3.6780007823419,"CCNB1"
"532","tube development (GO:0035295)","1/164",0.292611681189511,0.356414228215796,0,0,2.96199311686368,3.6400196116777,"CCNB1"
"533","response to estrogen (GO:0043627)","1/166",0.295604175386931,0.359383687900059,0,0,2.92579453067258,3.56576516879933,"H2AFZ"
"534","response to wounding (GO:0009611)","1/167",0.297095784719674,0.360520727524997,0,0,2.90802233323538,3.52946869697109,"CDK1"
"535","positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)","1/168",0.298584310468598,0.361649781651685,0,0,2.89046297648605,3.49371109445797,"ECT2"
"536","regulation of insulin secretion (GO:0050796)","1/169",0.300069758884904,0.362770902532496,0,0,2.87311265969803,3.45848149991909,"BIRC5"
"537","MAPK cascade (GO:0000165)","1/170",0.301552136195157,0.36388414200086,0,0,2.85596767210276,3.42376933097054,"CDK1"
"538","antigen processing and presentation of exogenous peptide antigen (GO:0002478)","1/171",0.303031448623749,0.364989551502211,0,0,2.8390243902439,3.38956427526021,"RACGAP1"
"539","antigen processing and presentation of exogenous antigen (GO:0019884)","1/173",0.305980903338394,0.367858303085861,0,0,2.8057288712422,3.32263555783866,"RACGAP1"
"540","regulation of symbiosis, encompassing mutualism through parasitism (GO:0043903)","1/174",0.307451057985387,0.368259307901165,0,0,2.78936980121246,3.28989254828091,"TOP2A"
"541","regulation of Rho GTPase activity (GO:0032319)","1/174",0.307451057985387,0.368259307901165,0,0,2.78936980121246,3.28989254828091,"ECT2"
"542","neuron projection morphogenesis (GO:0048812)","1/175",0.308918172398479,0.369333903531761,0,0,2.77319876647042,3.2576179416966,"STMN1"
"543","response to mechanical stimulus (GO:0009612)","1/176",0.310382252658173,0.370400920299257,0,0,2.75721254355401,3.22580265721052,"CCNB1"
"544","mitochondrion organization (GO:0007005)","1/179",0.314756349803362,0.374930357854005,0,0,2.710331597698,3.13302524360229,"HSP90AA1"
"545","cellular response to fibroblast growth factor stimulus (GO:0044344)","1/183",0.320546371514738,0.381126694938625,0,0,2.65022782095953,3.0152392680202,"CDK1"
"546","antigen processing and presentation of peptide antigen (GO:0048002)","1/185",0.32342344522657,0.383843209719446,0,0,2.6211558854719,2.95874199186242,"RACGAP1"
"547","DNA replication (GO:0006260)","1/186",0.324857518884703,0.384138088024247,0,0,2.60685563612393,2.9310666121133,"CDK1"
"548","regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)","1/186",0.324857518884703,0.384138088024247,0,0,2.60685563612393,2.9310666121133,"BIRC5"
"549","response to fibroblast growth factor (GO:0071774)","1/187",0.326288625103559,0.384427325576557,0,0,2.59270915289798,2.90376408276386,"CDK1"
"550","negative regulation of apoptotic signaling pathway (GO:2001234)","1/187",0.326288625103559,0.384427325576557,0,0,2.59270915289798,2.90376408276386,"HMGB2"
"551","regulation of neuron apoptotic process (GO:0043523)","1/188",0.32771676984157,0.385409195748343,0,0,2.57871396895787,2.87682761618672,"BIRC5"
"552","cell junction organization (GO:0034330)","1/189",0.329141959135666,0.385685333670726,0,0,2.5648676699533,2.85025058121062,"ECT2"
"553","regulation of peptide hormone secretion (GO:0090276)","1/189",0.329141959135666,0.385685333670726,0,0,2.5648676699533,2.85025058121062,"BIRC5"
"554","positive regulation of innate immune response (GO:0045089)","1/190",0.330564198891573,0.386652709172815,0,0,2.55116789263131,2.82402650034783,"CDK1"
"555","regulation of peptide secretion (GO:0002791)","1/192",0.333399853755256,0.389266856276407,0,0,2.52419869748436,2.77261202606527,"BIRC5"
"556","epidermal growth factor receptor signaling pathway (GO:0007173)","1/193",0.334813280666199,0.390214039337584,0,0,2.51092479674797,2.74740940317478,"CDK1"
"557","cellular response to insulin stimulus (GO:0032869)","1/195",0.337631363133737,0.392791962855766,0,0,2.48478752828765,2.69798383952258,"CDK1"
"558","ERBB signaling pathway (GO:0038127)","1/196",0.339036030498616,0.393719261224199,0,0,2.47191994996873,2.67374947646177,"CDK1"
"559","regulation of cysteine-type endopeptidase activity (GO:2000116)","1/197",0.340437789771071,0.393935156735097,0,0,2.45918367346939,2.64982665625008,"BIRC5"
"560","positive regulation of MAP kinase activity (GO:0043406)","1/197",0.340437789771071,0.393935156735097,0,0,2.45918367346939,2.64982665625008,"CDK1"
"561","signal transduction by phosphorylation (GO:0023014)","1/202",0.347403170419551,0.400193338181036,0,0,2.39740322776362,2.53470083023229,"CDK1"
"562","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis (GO:0002433)","1/203",0.348787604262117,0.400193338181036,0,0,2.38541415117121,2.51253794224383,"HSP90AA1"
"563","Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)","1/203",0.348787604262117,0.400193338181036,0,0,2.38541415117121,2.51253794224383,"HSP90AA1"
"564","Fc-gamma receptor signaling pathway (GO:0038094)","1/203",0.348787604262117,0.400193338181036,0,0,2.38541415117121,2.51253794224383,"HSP90AA1"
"565","Fc receptor mediated stimulatory signaling pathway (GO:0002431)","1/204",0.350169170908407,0.400193338181036,0,0,2.37354319356001,2.49065119391104,"HSP90AA1"
"566","aging (GO:0007568)","1/204",0.350169170908407,0.400193338181036,0,0,2.37354319356001,2.49065119391104,"CDK1"
"567","cell morphogenesis (GO:0000902)","1/204",0.350169170908407,0.400193338181036,0,0,2.37354319356001,2.49065119391104,"ECT2"
"568","post-translational protein modification (GO:0043687)","1/211",0.359760341247868,0.410430811846159,0,0,2.29361207897793,2.34479905089087,"ESCO2"
"569","regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)","1/213",0.362475199246642,0.412801281391607,0,0,2.27174413253567,2.30536418032304,"ECT2"
"570","positive regulation of neuron differentiation (GO:0045666)","1/217",0.367871243321232,0.418211518723085,0,0,2.22922312556459,2.22927280227615,"ECT2"
"571","regulation of binding (GO:0051098)","1/218",0.369213272422138,0.419002102503582,0,0,2.21883781049792,2.21080745451219,"HMGB2"
"572","negative regulation of endopeptidase activity (GO:0010951)","1/222",0.374553630231677,0.423578974502839,0,0,2.17823639774859,2.13907232024385,"BIRC5"
"573","in utero embryonic development (GO:0001701)","1/222",0.374553630231677,0.423578974502839,0,0,2.17823639774859,2.13907232024385,"CCNB1"
"574","regulation of neuron death (GO:1901214)","1/225",0.378529908985553,0.426586749604588,0,0,2.14873693379791,2.08741238878476,"BIRC5"
"575","antigen processing and presentation (GO:0019882)","1/225",0.378529908985553,0.426586749604588,0,0,2.14873693379791,2.08741238878476,"RACGAP1"
"576","chordate embryonic development (GO:0043009)","1/226",0.379849843128614,0.427331073519691,0,0,2.13907859078591,2.07058369858936,"CCNB1"
"577","cell projection morphogenesis (GO:0048858)","1/228",0.382481506583423,0.428038197389654,0,0,2.12001719136134,2.03749547064128,"STMN1"
"578","response to lipopolysaccharide (GO:0032496)","1/228",0.382481506583423,0.428038197389654,0,0,2.12001719136134,2.03749547064128,"HMGB2"
"579","protein homooligomerization (GO:0051260)","1/230",0.385102267095939,0.428038197389654,0,0,2.10128874214506,2.00514711489782,"ECT2"
"580","regulation of hormone secretion (GO:0046883)","1/230",0.385102267095939,0.428038197389654,0,0,2.10128874214506,2.00514711489782,"BIRC5"
"581","embryo development ending in birth or egg hatching (GO:0009792)","1/230",0.385102267095939,0.428038197389654,0,0,2.10128874214506,2.00514711489782,"CCNB1"
"582","negative regulation of peptidase activity (GO:0010466)","1/230",0.385102267095939,0.428038197389654,0,0,2.10128874214506,2.00514711489782,"BIRC5"
"583","nucleic acid phosphodiester bond hydrolysis (GO:0090305)","1/230",0.385102267095939,0.428038197389654,0,0,2.10128874214506,2.00514711489782,"HMGB2"
"584","regulation of peptide transport (GO:0090087)","1/231",0.386408572512288,0.428754717445142,0,0,2.09204665959703,1.98924346854167,"BIRC5"
"585","cellular response to abiotic stimulus (GO:0071214)","1/232",0.387712168749142,0.429465786922127,0,0,2.08288459507972,1.97351659026895,"ECT2"
"586","response to hypoxia (GO:0001666)","1/241",0.39932352090537,0.441572767144505,0,0,2.00386178861789,1.83951178029614,"CCNB1"
"587","response to molecule of bacterial origin (GO:0002237)","1/243",0.401874478954779,0.443419339317317,0,0,1.98709937512598,1.81147055170965,"HMGB2"
"588","regulation of protein complex assembly (GO:0043254)","1/244",0.403145989062632,0.443419339317317,0,0,1.97882164006825,1.79767343448242,"STMN1"
"589","regulation of synaptic transmission (GO:0050804)","1/245",0.404414860395886,0.443419339317317,0,0,1.97061175529788,1.78402250076321,"CDC20"
"590","regulation of lipid metabolic process (GO:0019216)","1/245",0.404414860395886,0.443419339317317,0,0,1.97061175529788,1.78402250076321,"AADAC"
"591","response to decreased oxygen levels (GO:0036293)","1/245",0.404414860395886,0.443419339317317,0,0,1.97061175529788,1.78402250076321,"CCNB1"
"592","response to insulin (GO:0032868)","1/246",0.405681098260869,0.444056337285546,0,0,1.96246888999502,1.77051568724757,"CDK1"
"593","cell part morphogenesis (GO:0032990)","1/248",0.408205694973486,0.446066256901887,0,0,1.94638096178533,1.74392635006949,"STMN1"
"594","response to virus (GO:0009615)","1/250",0.410719821842797,0.448057987464869,0,0,1.93055147418944,1.71788963755715,"STMN1"
"595","rhythmic process (GO:0048511)","1/252",0.413223521034413,0.450031666605545,0,0,1.91497424934409,1.69239031832377,"CBX3"
"596","actin cytoskeleton organization (GO:0030036)","1/253",0.41447147355546,0.450633414201238,0,0,1.90727835849787,1.67983756587239,"RACGAP1"
"597","regulation of innate immune response (GO:0045088)","1/254",0.415716834933886,0.451230333395574,0,0,1.89964330473344,1.66741368831596,"CDK1"
"598","positive regulation of protein serine/threonine kinase activity (GO:0071902)","1/257",0.419437425043828,0.454507443860201,0,0,1.87709603658537,1.63089786569462,"CDK1"
"599","regulation of epithelial cell proliferation (GO:0050678)","1/258",0.42067247448808,0.455084747025502,0,0,1.86969725728386,1.61897219829658,"HMGB2"
"600","response to oxygen levels (GO:0070482)","1/259",0.421904959019171,0.455657355740705,0,0,1.86235583286065,1.60716690833195,"CCNB1"
"601","negative regulation of protein phosphorylation (GO:0001933)","1/260",0.423134883817992,0.456225299025056,0,0,1.85507109897354,1.59548038257849,"CCNB1"
"602","cellular response to peptide hormone stimulus (GO:0071375)","1/261",0.424362254009461,0.456788605644735,0,0,1.84784240150094,1.58391103533869,"CDK1"
"603","taxis (GO:0042330)","1/263",0.426809351480594,0.457901423442756,0,0,1.83355054924595,1.56111766487165,"HMGB2"
"604","chemotaxis (GO:0006935)","1/263",0.426809351480594,0.457901423442756,0,0,1.83355054924595,1.56111766487165,"HMGB2"
"605","reproductive structure development (GO:0048608)","1/265",0.429246292711357,0.459754706904065,0,0,1.81947524020695,1.53877463478181,"HMGB2"
"606","positive regulation of defense response (GO:0031349)","1/272",0.437696198876498,0.466999783735211,0,0,1.77184771847718,1.46395412871181,"CDK1"
"607","regulation of MAP kinase activity (GO:0043405)","1/273",0.438893315269665,0.466999783735211,0,0,1.76524390243902,1.45367643492578,"CDK1"
"608","protein targeting (GO:0006605)","1/273",0.438893315269665,0.466999783735211,0,0,1.76524390243902,1.45367643492578,"ARL6IP1"
"609","cellular response to peptide (GO:1901653)","1/273",0.438893315269665,0.466999783735211,0,0,1.76524390243902,1.45367643492578,"CDK1"
"610","regulation of neuron projection development (GO:0010975)","1/275",0.441280088986362,0.468002451167206,0,0,1.75218087947303,1.43341621879137,"CDC20"
"611","response to acid chemical (GO:0001101)","1/275",0.441280088986362,0.468002451167206,0,0,1.75218087947303,1.43341621879137,"CCNB1"
"612","positive regulation of neurogenesis (GO:0050769)","1/283",0.450728465692818,0.477241904851219,0,0,1.70178169866805,1.3561331453287,"ECT2"
"613","establishment of protein localization to organelle (GO:0072594)","1/292",0.461171500716194,0.486708684794941,0,0,1.64839493755762,1.27583342761543,"HSP90AA1"
"614","positive regulation of Ras GTPase activity (GO:0032320)","1/292",0.461171500716194,0.486708684794941,0,0,1.64839493755762,1.27583342761543,"ECT2"
"615","histone modification (GO:0016570)","1/293",0.462319803379033,0.487127207462786,0,0,1.64266622118276,1.26731438152325,"CDK1"
"616","Fc-epsilon receptor signaling pathway (GO:0038095)","1/295",0.464609246527075,0.488359639259762,0,0,1.63132570101211,1.25050667490695,"CDK1"
"617","positive regulation of cellular component movement (GO:0051272)","1/296",0.465750396701439,0.488359639259762,0,0,1.62571310458867,1.2422161909286,"STMN1"
"618","covalent chromatin modification (GO:0016569)","1/296",0.465750396701439,0.488359639259762,0,0,1.62571310458867,1.2422161909286,"CDK1"
"619","epithelial cell differentiation (GO:0030855)","1/303",0.473672231033457,0.495063880176904,0,0,1.58746567598126,1.18621736308322,"CDK1"
"620","actin filament-based process (GO:0030029)","1/303",0.473672231033457,0.495063880176904,0,0,1.58746567598126,1.18621736308322,"RACGAP1"
"621","regulation of multi-organism process (GO:0043900)","1/306",0.477032092877322,0.497772618654597,0,0,1.57161135545782,1.16326194961798,"TOP2A"
"622","regulation of cell growth (GO:0001558)","1/322",0.494600784767649,0.515275415642181,0,0,1.49205987386977,1.0504166226033,"TMEM97"
"623","immune response-activating cell surface receptor signaling pathway (GO:0002429)","1/324",0.496755943223749,0.516689969837864,0,0,1.48267008985879,1.03735966698967,"HSP90AA1"
"624","negative regulation of phosphorylation (GO:0042326)","1/325",0.49783015554233,0.516977469217035,0,0,1.47801866907558,1.0309125726055,"CCNB1"
"625","apoptotic signaling pathway (GO:0097190)","1/327",0.49997186922469,0.518370834012158,0,0,1.46880143648062,1.01817821387004,"ECT2"
"626","growth (GO:0040007)","1/329",0.50210466522098,0.519750516075391,0,0,1.45969660916121,1.00565313935478,"CCNB1"
"627","regulation of Ras GTPase activity (GO:0032318)","1/349",0.522950052086422,0.540465125601278,0,0,1.37440426128399,0.890984118864858,"ECT2"
"628","regulation of endopeptidase activity (GO:0052548)","1/354",0.528026793075846,0.543976728001825,0,0,1.35459130795274,0.865053187483589,"BIRC5"
"629","negative regulation of hydrolase activity (GO:0051346)","1/354",0.528026793075846,0.543976728001825,0,0,1.35459130795274,0.865053187483589,"BIRC5"
"630","regulation of apoptotic signaling pathway (GO:2001233)","1/356",0.530042688399973,0.5451867652114,0,0,1.34682239780144,0.854959802896244,"HMGB2"
"631","positive regulation of cell development (GO:0010720)","1/358",0.532050177483366,0.54638433440447,0,0,1.33914053426249,0.845021079284036,"ECT2"
"632","response to peptide hormone (GO:0043434)","1/364",0.538022549078424,0.551643373105725,0,0,1.31660283544984,0.816102596349522,"CDK1"
"633","protein oligomerization (GO:0051259)","1/366",0.539996754166674,0.552792885781998,0,0,1.30925492816572,0.80675260940443,"ECT2"
"634","regulation of peptidase activity (GO:0052547)","1/372",0.545870084078455,0.557923997607001,0,0,1.28768654263362,0.779532304338591,"BIRC5"
"635","response to peptide (GO:1901652)","1/384",0.557397951602792,0.568809248249778,0,0,1.24657708718079,0.728594188727793,"CDK1"
"636","regulation of cell projection organization (GO:0031344)","1/391",0.563990092698936,0.574631415202689,0,0,1.22376485303315,0.700872885740416,"CDC20"
"637","positive regulation of MAPK cascade (GO:0043410)","1/395",0.567713894385628,0.57751743102337,0,0,1.21109322768355,0.685645527420225,"CDK1"
"638","cellular response to organonitrogen compound (GO:0071417)","1/411",0.582301089727367,0.591428066055382,0,0,1.16287923854848,0.628847448319525,"CDK1"
"639","cellular response to nitrogen compound (GO:1901699)","1/438",0.605834558151969,0.614367439252701,0,0,1.08952391583412,0.546013098036163,"CDK1"
"640","response to radiation (GO:0009314)","1/442",0.609209042899766,0.61671024107588,0,0,1.0794203860406,0.534954066219405,"ECT2"
"641","anion transport (GO:0006820)","1/443",0.610048247730925,0.61671024107588,0,0,1.07692307692308,0.532233940324947,"RACGAP1"
"642","negative regulation of phosphorus metabolic process (GO:0010563)","1/458",0.62242720091464,0.627267225805111,0,0,1.04077493728985,0.493461167891323,"CCNB1"
"643","negative regulation of phosphate metabolic process (GO:0045936)","1/458",0.62242720091464,0.627267225805111,0,0,1.04077493728985,0.493461167891323,"CCNB1"
"644","response to other organism (GO:0051707)","1/462",0.625662931866282,0.629549037033153,0,0,1.03153272313634,0.483730565959442,"STMN1"
"645","cellular response to cytokine stimulus (GO:0071345)","1/471",0.632844669831302,0.634613630919542,0,0,1.01131292163985,0.462706278403267,"TUBA1B"
"646","coagulation (GO:0050817)","1/472",0.633634288896518,0.634613630919542,0,0,1.00911397649008,0.460441877842543,"RACGAP1"
"647","blood coagulation (GO:0007596)","1/472",0.633634288896518,0.634613630919542,0,0,1.00911397649008,0.460441877842543,"RACGAP1"
"648","hemostasis (GO:0007599)","1/478",0.63833730690859,0.63833730690859,0,0,0.996113923403385,0.447144026267225,"RACGAP1"
